Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives exploration 1,353,1,-2.6,2
scientistIncentives exploration 1,322,48.57924186706172,-0.07808897061465148,24
scientistIncentives exploration 1,312,82.04150615898773,0.6465001993802177,20
scientistIncentives exploration 1,356,1,-1.2222222222222223,10
scientistIncentives exploration 1,357,4,0.3333333333333335,5
scientistIncentives exploration 1,349,43.30734539453191,0.3002369482109888,34
scientistIncentives exploration 1,329,50.34173473182401,-0.15026662152860748,16
scientistIncentives exploration 1,358,3,-0.8461538461538463,16
scientistIncentives exploration 1,362,7,1.25,7
scientistIncentives exploration 1,363,1,-0.75,16
scientistIncentives exploration 1,364,0,-2.7,2
scientistIncentives exploration 1,365,4,1.25,6
scientistIncentives exploration 1,335,74.70135242661974,0.6032694331419206,24
scientistIncentives exploration 1,366,4,1.5,8
scientistIncentives exploration 1,336,76.9985038929084,0.6773710935035497,20
scientistIncentives exploration 1,367,5,2.0,8
scientistIncentives exploration 1,339,69.04015077192656,0.7432306701821383,26
scientistIncentives exploration 1,340,66.04321469999367,0.48526499034351156,20
scientistIncentives exploration 1,318,77.4156512085135,0.6908274608780767,23
scientistIncentives exploration 1,370,3,10.0,6
scientistIncentives exploration 1,310,73.78336792531559,0.47688283740975557,19
scientistIncentives exploration 1,373,8,-0.3125,19
scientistIncentives exploration 1,374,0,-0.6666666666666665,5
scientistIncentives exploration 1,355,46.43246628810448,-0.21185592619014404,17
scientistIncentives exploration 1,375,8,-1.1666666666666667,2
scientistIncentives exploration 1,376,3,2.0,7
scientistIncentives exploration 1,378,4,-0.7999999999999998,2
scientistIncentives exploration 1,380,1,-2.0833333333333335,7
scientistIncentives exploration 1,369,50.17165754030212,0.6184405658219965,30
scientistIncentives exploration 1,381,0,-1.6363636363636365,5
scientistIncentives exploration 1,354,53.616295569011534,0.01988050222637794,25
scientistIncentives exploration 1,379,30.860274653785574,0.12452498883179297,34
scientistIncentives exploration 1,385,9,-0.3999999999999999,14
scientistIncentives exploration 1,382,35.70354771145489,-0.04182104156597122,32
scientistIncentives exploration 1,387,7,-0.7272727272727271,7
scientistIncentives exploration 1,389,3,8.0,5
scientistIncentives exploration 1,386,47.242134018818895,0.3303914199618996,23
scientistIncentives exploration 1,372,50.28894395996087,0.2028691599987389,30
scientistIncentives exploration 1,391,1,0.75,7
scientistIncentives exploration 1,345,70.44036587347983,0.7238827701125126,22
scientistIncentives exploration 1,384,28.299706466887812,-0.28065463010039204,33
scientistIncentives exploration 1,393,1,7.0,5
scientistIncentives exploration 1,396,4,-0.5454545454545454,13
scientistIncentives exploration 1,398,1,-0.5,8
scientistIncentives exploration 1,368,54.50969705231241,0.30676442104342483,23
scientistIncentives exploration 1,390,43.62597046280532,0.40728936976793584,31
scientistIncentives exploration 1,359,44.92027532706013,-0.24318898691757918,12
scientistIncentives exploration 1,326,162.46695154971738,3.1763532759074726,19
scientistIncentives exploration 1,360,47.80577946304176,-0.3283650191770797,16
scientistIncentives exploration 1,361,44.778543169306204,0.13029459218354233,23
scientistIncentives exploration 1,343,79.41253156749744,0.23911392153567235,11
scientistIncentives exploration 1,395,20.080479340598796,-0.6327054845182363,15
scientistIncentives exploration 1,383,13.567753874235066,-0.8172898450305968,22
scientistIncentives exploration 1,388,25.323539827894418,0.06302570609021041,19
scientistIncentives exploration 1,368,54.50969705231241,0.2034280328858178,23
scientistIncentives exploration 1,328,98.50460395185397,1.1668371834040823,12
scientistIncentives exploration 1,399,22,-0.22580645161289636,34
scientistIncentives exploration 1,397,20.569674141810825,-0.14296034459936147,13
scientistIncentives exploration 1,392,44.5364682808969,0.7606099363295153,30
scientistIncentives exploration 1,400,17,-0.4500000000000002,21
scientistIncentives exploration 1,390,43.62597046280532,0.3008115769626878,31
scientistIncentives exploration 1,377,46.08259507509244,0.0029498241110590406,25
scientistIncentives exploration 1,346,130.23778192405092,3.4016426923549954,15
scientistIncentives exploration 1,371,71.7573012226221,1.1829731239470354,19
scientistIncentives exploration 1,394,29.531327168843294,-0.5234336415554872,12
