Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives citation 1,386,8,-0.75,2
scientistIncentives citation 1,387,7,-1.0,9
scientistIncentives citation 1,388,9,-1.4375,6
scientistIncentives citation 1,390,10,0.7000000000000002,14
scientistIncentives citation 1,392,6,-0.1428571428571428,18
scientistIncentives citation 1,359,19.080588749443397,-0.7070777822760195,33
scientistIncentives citation 1,360,16.080588749443397,-0.5135293951792455,47
scientistIncentives citation 1,393,6,0.1428571428571428,5
scientistIncentives citation 1,396,3,-1.4545454545454546,8
scientistIncentives citation 1,398,5,0.0,5
scientistIncentives citation 1,399,1,3.5,6
scientistIncentives citation 1,401,6,-0.5,16
scientistIncentives citation 1,366,18.080644004179987,-0.09417277405870994,54
scientistIncentives citation 1,404,0,-1.7777777777777777,5
scientistIncentives citation 1,345,9.08068049325946,-0.8306439835580179,39
scientistIncentives citation 1,380,21.009841881266645,-0.7738760683462371,27
scientistIncentives citation 1,350,9.080681821171861,-0.7639772726276046,41
scientistIncentives citation 1,383,23.009841881266645,-0.1932309070559146,36
scientistIncentives citation 1,407,3,-0.9166666666666665,9
scientistIncentives citation 1,397,18.525709737612377,-0.5314287181415365,38
scientistIncentives citation 1,409,4,-0.6666666666666665,7
scientistIncentives citation 1,410,8,-0.6470588235294117,19
scientistIncentives citation 1,412,2,1.5,5
scientistIncentives citation 1,413,1,-1.6666666666666667,3
scientistIncentives citation 1,378,9.535507878546094,-0.9684995365561124,17
scientistIncentives citation 1,414,8,24.0,9
scientistIncentives citation 1,362,9.606323506017647,-0.7797892164660785,33
scientistIncentives citation 1,389,9.53527793185306,-0.8393055485521335,22
scientistIncentives citation 1,415,1,-1.2,14
scientistIncentives citation 1,361,9.606334842102836,-0.5854880413534702,40
scientistIncentives citation 1,422,7,1.0,4
scientistIncentives citation 1,423,10,-0.7058823529411766,15
scientistIncentives citation 1,391,24.535289267938246,-0.14402292684070161,43
scientistIncentives citation 1,403,9.526267399094998,-0.5614055250377086,29
scientistIncentives citation 1,425,5,0.25,4
scientistIncentives citation 1,408,9.000626420777422,-0.9166144649352148,11
scientistIncentives citation 1,426,6,-1.4166666666666667,3
scientistIncentives citation 1,427,4,-1.0,5
scientistIncentives citation 1,405,12.526267399094998,-0.8539913742227423,35
scientistIncentives citation 1,417,9.000521057874145,-1.0999739471062928,18
scientistIncentives citation 1,400,9.528906843405347,-0.5511101661365609,21
scientistIncentives citation 1,406,12.003265865087771,-0.8386043269326526,34
scientistIncentives citation 1,428,3,-0.5,10
scientistIncentives citation 1,419,22.003229510040715,0.0968783712916359,46
scientistIncentives citation 1,421,29.003229510040715,0.00010417774324888995,37
scientistIncentives citation 1,429,3,11.0,8
scientistIncentives citation 1,435,8,5.0,2
scientistIncentives citation 1,436,6,-1.0,3
scientistIncentives citation 1,439,3,-1.0,7
scientistIncentives citation 1,440,1,-0.8999999999999999,10
scientistIncentives citation 1,411,24.00327480036357,-0.3547330709560139,42
scientistIncentives citation 1,434,29.000008935275794,-0.4193545504749747,27
scientistIncentives citation 1,374,14.53876476747034,-0.07939468492031176,61
scientistIncentives citation 1,441,9,19.0,11
scientistIncentives citation 1,418,19.003245552839058,-0.41925014345680456,36
scientistIncentives citation 1,394,9.52899164549849,-0.8529586814375629,30
scientistIncentives citation 1,395,9.528989926460634,-1.091518891612569,26
scientistIncentives citation 1,420,15.003245552839058,-0.6450565950697076,36
scientistIncentives citation 1,444,7,-0.9166666666666665,7
scientistIncentives citation 1,431,23.000016042798343,-0.16128980507102142,32
scientistIncentives citation 1,416,24.00325688892425,-0.4192497777766371,28
scientistIncentives citation 1,446,10,-1.1666666666666667,3
scientistIncentives citation 1,449,9,-0.625,5
scientistIncentives citation 1,451,4,0.10000000000000009,14
