Experiment,Time Step,Raw Payoff
37,1,308.1659084927626
37,2,230.19144993594637
37,3,235.89474080724574
37,4,202.58050328846934
37,5,156.0151166830052
37,6,94.64895813101703
37,7,59.69982358170387
37,8,49.88063701927467
37,9,54.4029089770429
37,10,16.59173986232622
37,11,18.844912136451512
37,12,7.1627373493709
37,13,28.680871166197903
37,14,5.9128444682041845
37,15,1.7877412178436316
37,16,2.3373651170547873
37,17,9.689706970727912
37,18,6.013972505378888
37,19,1.0666023314345239
37,20,1.2540439020185659
37,21,0.36569940360845976
37,22,0.5858285889096351
37,23,0.42984922119762814
37,24,0.3664851934224771
37,25,0.038762397980690366
37,26,0.05910153285208253
37,27,0.5281032983448313
37,28,0.47741489158102013
37,29,0.0026447988307154446
37,30,0.017908578883861992
37,31,0.10701733181008422
37,32,0.0047198876186484995
37,33,0.04304316017601195
37,34,0.13678199435025817
37,35,0.0012634331224035122
37,36,0.0009330587311069394
37,37,0.000535601566070909
37,38,0.0015208970723961102
37,39,0.005346531201894322
37,40,0.0013161032334210176
37,41,0.00016127612229865917
37,42,0.0011549809034931968
37,43,5.776399939350085e-05
37,44,0.0006161344647352962
37,45,0.000518336338473091
37,46,0.00011097538003923546
37,47,6.578093984899169e-05
37,48,7.387915684375912e-05
37,49,0.0001323939943631558
37,50,4.414459272084059e-05
38,1,382.09471123994336
38,2,208.36401155328355
38,3,239.44743831685253
38,4,141.62366497360676
38,5,53.13632680821843
38,6,51.5495487423575
38,7,87.81570710844198
38,8,66.32845511693586
38,9,38.32581393582336
38,10,18.96804592529884
38,11,29.217715951097944
38,12,19.719535421634873
38,13,5.8798119218686224
38,14,14.13882604958485
38,15,21.074627515718703
38,16,6.169474194978648
38,17,1.4800990898747841
38,18,3.41077725779337
38,19,3.7699676381703284
38,20,4.354786835693858
38,21,1.0299693772392402
38,22,1.5876966048192571
38,23,1.5037300463554857
38,24,0.5376884455395157
38,25,0.37692506892972233
38,26,0.17360737846911434
38,27,0.21008758516836679
38,28,0.3529330531832784
38,29,0.04733101410602103
38,30,0.006431434882415488
38,31,0.03246536627352725
38,32,0.006872045102682023
38,33,0.00381240560113838
38,34,0.01124175848235609
38,35,0.06939501907504564
38,36,0.016847461165752975
38,37,0.0076169676988229185
38,38,0.08136708494953382
38,39,0.0033844971605958563
38,40,0.0007247296623518196
38,41,0.046409929828769236
38,42,0.007670912490766568
38,43,0.00033172160783578875
38,44,0.0007022311951914162
38,45,0.0008499623409079504
38,46,0.008849363212448225
38,47,0.0003114571768492169
38,48,0.0007652149715795531
38,49,1.4333302260638447e-05
38,50,0.004331594760515145
39,1,288.96202174742797
39,2,212.8375619634274
39,3,128.82778361157364
39,4,157.12261639236385
39,5,110.20844414635962
39,6,63.75901408943537
39,7,70.75430724869
39,8,64.44964196582055
39,9,51.571504512250385
39,10,21.09862448496574
39,11,23.96135540801879
39,12,21.311916204557974
39,13,17.774522021080656
39,14,13.177477702649185
39,15,5.885095871918793
39,16,4.133860973385026
39,17,8.40829358776773
39,18,2.9884474512052748
39,19,3.0225608726011615
39,20,0.7201197631306968
39,21,1.4720803442617125
39,22,0.3278428531421014
39,23,0.5476356144847614
39,24,0.4941470202641085
39,25,0.08732569126209455
39,26,0.059945157807305804
39,27,0.08254842922792704
39,28,0.33417401659767165
39,29,0.27204080249930485
39,30,0.003084226298824433
39,31,0.14516019064535612
39,32,0.017282763794810307
39,33,0.01140378568925371
39,34,0.02088156316176537
39,35,0.011162250266352203
39,36,0.012476134066901068
39,37,0.05782631413239869
39,38,0.002036720854448504
39,39,0.0011577773816497938
39,40,0.021645096577003642
39,41,0.0006852203073322016
39,42,0.0027015080609089637
39,43,0.00044766571340915107
39,44,0.013575793058862473
39,45,5.271191821520915e-05
39,46,0.00014520020545205625
39,47,0.018390718023511
39,48,0.0016884997100987675
39,49,0.00012786781849172257
39,50,5.507267587745446e-06
40,1,238.28614679386232
40,2,368.1066149439561
40,3,150.6281336362673
40,4,141.65467956674945
40,5,132.89703456017025
40,6,107.36006946347175
40,7,123.56807062106031
40,8,67.14026629399496
40,9,23.2310189022337
40,10,21.012076420088306
40,11,8.989176054527661
40,12,15.307031075543819
40,13,17.317186654029456
40,14,9.043051998420424
40,15,3.961136155214035
40,16,7.63069994108173
40,17,3.238599643981388
40,18,22.72333134613109
40,19,1.2213225643727128
40,20,2.1011799844859524
40,21,0.5957663662611594
40,22,4.407444929255007
40,23,0.0734926163727323
40,24,0.32855976322071
40,25,0.2500656546146729
40,26,0.023516461210192574
40,27,0.5343778052945254
40,28,0.03534701362650594
40,29,0.16261131856890643
40,30,0.03590659441124444
40,31,0.016224505785885412
40,32,0.005964865589248802
40,33,0.024664195361310703
40,34,0.003718598484283575
40,35,0.013744955158017547
40,36,0.01687726783393373
40,37,0.029739122165210574
40,38,0.01713765320755556
40,39,0.00152333710025232
40,40,0.0004874648479926691
40,41,9.346847809865722e-05
40,42,0.0033688637788600317
40,43,7.414704873554001e-05
40,44,0.0015814930929991533
40,45,4.808119729204918e-05
40,46,6.57527948533243e-06
40,47,0.00023778688478159893
40,48,0.00039710134410597675
40,49,7.953835392982e-06
40,50,6.823356670793146e-06
41,1,350.0039935605299
41,2,228.21634481608555
41,3,173.75400645594186
41,4,166.1904350336498
41,5,159.77333308524555
41,6,140.74241532040992
41,7,118.52161315584658
41,8,68.67323097427447
41,9,49.54539757159364
41,10,46.0685382226975
41,11,40.145052471532836
41,12,40.55001107248336
41,13,7.737792847806304
41,14,27.383724013826168
41,15,16.439203812289634
41,16,9.646223742072152
41,17,5.7822473920905395
41,18,2.5543079224910343
41,19,8.493334204327084
41,20,2.7531948535440733
41,21,5.325301028321519
41,22,2.7628095004433817
41,23,6.515253270419407
41,24,0.9803014310091385
41,25,2.6171993701461815
41,26,0.27871420183055307
41,27,0.7169037922772077
41,28,0.4578947296572551
41,29,3.6859732768775757
41,30,1.7011748223935683
41,31,3.796097416047587
41,32,0.7824113017020409
41,33,0.06049948832514929
41,34,0.0018480863309378037
41,35,0.07275241146021472
41,36,0.0813648701407601
41,37,0.01184801960198456
41,38,0.08052449212800639
41,39,0.03361103788165565
41,40,0.016203175132886827
41,41,0.0009166882598492521
41,42,0.0024874489472495043
41,43,0.019860039085870085
41,44,0.012326930013159654
41,45,0.0016890074314233061
41,46,0.00018811874656421423
41,47,0.003188148402614388
41,48,0.001136726217055184
41,49,0.0029318758993213123
41,50,0.0011791362662734173
42,1,305.5453258389608
42,2,276.5907114788271
42,3,181.43754504440028
42,4,168.64412617260552
42,5,144.53689292813965
42,6,78.12005011673614
42,7,51.46096895427422
42,8,49.88349332145617
42,9,69.36634808517374
42,10,26.876509568803158
42,11,15.775106618940526
42,12,35.20229018099326
42,13,7.3090164802351865
42,14,5.830520754902409
42,15,14.656065713830458
42,16,1.9524687057869414
42,17,26.643811511324202
42,18,3.2130034340268594
42,19,1.7397104114088506
42,20,8.127888979633099
42,21,1.4531078111922398
42,22,1.9995884251827647
42,23,0.1602526523256529
42,24,1.671707270907973
42,25,0.2725287701466641
42,26,0.1085087495089283
42,27,0.06535319924614669
42,28,0.04960625154421905
42,29,0.014764254646934205
42,30,0.12308052172897987
42,31,0.01362884340051096
42,32,0.018931726647451796
42,33,0.0033697945050334965
42,34,0.04916711240866789
42,35,0.044679272311213936
42,36,0.0035667604042828316
42,37,0.008444188161320199
42,38,0.002767738391412422
42,39,0.01117674283591441
42,40,0.0003968829739733337
42,41,0.0010306779017810186
42,42,0.00010104985653924814
42,43,0.00031637616075386177
42,44,0.006038751342885007
42,45,0.0001773475307800254
42,46,7.945080187710118e-05
42,47,2.430532708785904e-05
42,48,0.0045734676464235235
42,49,2.1242922912279028e-05
42,50,0.0005938261529081501
43,1,368.59611733331013
43,2,310.3972261472821
43,3,188.72977174265225
43,4,126.13016056405729
43,5,137.73070980509033
43,6,57.99958047150881
43,7,69.59560820283446
43,8,84.26615899402873
43,9,29.32061305937509
43,10,56.51644011430176
43,11,24.723234306220093
43,12,32.13171789305147
43,13,11.694052543138469
43,14,18.043675690395958
43,15,8.176370189879435
43,16,12.481956574102014
43,17,20.953661042352678
43,18,7.025210142388232
43,19,4.710199438743757
43,20,2.144857729186924
43,21,0.8551394814276136
43,22,2.147491973832757
43,23,1.906214325960491
43,24,0.824978977781484
43,25,2.3570994772421727
43,26,0.9686284948213597
43,27,0.1489799581643183
43,28,0.5962824359451133
43,29,0.13932338560084645
43,30,0.21447981513119885
43,31,0.27517850036656455
43,32,0.7691662371275925
43,33,0.05861870178750905
43,34,0.017191768524526196
43,35,0.14656967949076716
43,36,0.037992030575878744
43,37,0.016904606335401695
43,38,0.010601561851672159
43,39,0.09313331310158901
43,40,0.018602451432343514
43,41,0.011532938908885626
43,42,0.0034877644018251885
43,43,0.0028567740207563475
43,44,0.006519183601540135
43,45,3.30109030528547e-05
43,46,0.003655005878954398
43,47,0.00021782145699944522
43,48,0.0005830575369145663
43,49,0.00018249999857289367
43,50,3.5670974511958775e-05
44,1,340.7347898120736
44,2,178.1406656441883
44,3,175.47510076399408
44,4,144.06235336632915
44,5,183.12474006129582
44,6,122.52020152223463
44,7,41.667809143725435
44,8,47.13988657141772
44,9,23.083565347600825
44,10,18.43523774938876
44,11,24.32637801584997
44,12,4.485728712821356
44,13,4.82285992157108
44,14,15.60456535881849
44,15,6.9833322021288495
44,16,2.2147197679319106
44,17,6.7510241817074075
44,18,3.561187410257844
44,19,5.735792906658389
44,20,2.6476921302016763
44,21,1.7966489239570365
44,22,3.019570358286046
44,23,0.7548566403791028
44,24,0.6497096819894068
44,25,1.2616567765539912
44,26,0.14020546512551846
44,27,0.46001009723181596
44,28,0.13474492517980252
44,29,0.5346378277649819
44,30,0.29765974366387127
44,31,0.008721778603785424
44,32,0.09626437006158994
44,33,0.009820873032595046
44,34,0.02562973342719488
44,35,0.004893583916100397
44,36,0.05771535766848501
44,37,0.04955335791532889
44,38,0.0002744204082318902
44,39,0.0004437254874574137
44,40,0.09768033559203104
44,41,0.003435008266251316
44,42,0.00462428506057222
44,43,0.0011796259045695479
44,44,0.002021533970037126
44,45,0.06370600758009459
44,46,0.0001533057907181501
44,47,0.005198594753437646
44,48,0.0004510895660132519
44,49,0.0004681704015183641
44,50,0.00011485797290333721
45,1,375.0048686315725
45,2,213.17076066560145
45,3,185.03389537816054
45,4,95.60033848930891
45,5,148.77231955936873
45,6,46.72567670128558
45,7,61.39624480525595
45,8,41.54700391965207
45,9,50.1788254176206
45,10,36.6441709393182
45,11,26.733267492243613
45,12,12.686580965930261
45,13,17.899592891201337
45,14,7.528655994296514
45,15,18.042930097882618
45,16,1.2055679477055037
45,17,4.0392484261496975
45,18,1.0858150622748326
45,19,1.248347374816376
45,20,3.9609042162655896
45,21,0.9110501947475314
45,22,0.20559039085537734
45,23,0.9739064424511525
45,24,1.615609418427539
45,25,0.25216585615930853
45,26,0.18909155903224928
45,27,0.01687071706169263
45,28,0.06028575047685081
45,29,0.013246968369458045
45,30,0.21456177558661693
45,31,0.012411696626941193
45,32,0.004943578301435991
45,33,0.0022670542311971076
45,34,0.004098455478015239
45,35,0.007581145248423127
45,36,0.003179208908250075
45,37,0.0007886038099513826
45,38,0.0019864328019139066
45,39,0.0005465345736865856
45,40,0.0017558523682055238
45,41,0.0005660210636051488
45,42,0.001366238930131658
45,43,4.089541380380979e-05
45,44,2.5675988581497222e-05
45,45,0.00043333938765499624
45,46,5.8252510370948585e-06
45,47,3.860876540784375e-05
45,48,1.3132261983628268e-05
45,49,3.554757950041676e-05
45,50,0.00012513632577793032
46,1,385.5212411110635
46,2,231.30495410049906
46,3,215.15645925019942
46,4,141.3428326217778
46,5,116.84698441673106
46,6,87.46298105774895
46,7,93.16381454737075
46,8,74.46299205912146
46,9,36.981726405205336
46,10,33.069816282748434
46,11,7.2066652643175075
46,12,8.84260622696388
46,13,8.29331309784061
46,14,6.8508674047798195
46,15,7.285925433067632
46,16,5.1110997684209
46,17,4.045601524724361
46,18,1.1027082007951776
46,19,1.1512720480657208
46,20,0.16991451488979692
46,21,1.7077819465100674
46,22,1.0804835238982378
46,23,0.8210584982186901
46,24,2.6472959029317735
46,25,1.1622226963218054
46,26,0.10158591734534639
46,27,0.12275230621776245
46,28,0.27050352628793917
46,29,0.04235416356436872
46,30,0.2324852187534816
46,31,0.19114497444070366
46,32,0.006534083875067154
46,33,0.03133880593372851
46,34,0.018018816589346898
46,35,0.07328198254504059
46,36,0.015449157958755677
46,37,0.003889077784606343
46,38,0.05986989721031932
46,39,0.007785017435480768
46,40,0.00019581636661314406
46,41,0.022684474301968294
46,42,0.00044948986101189803
46,43,0.0021012083611822163
46,44,0.001088037647150486
46,45,0.0007539973432812985
46,46,0.0017313621247012634
46,47,0.0007940456343931146
46,48,0.00010528166444601084
46,49,0.00011967077330155007
46,50,2.334050418539846e-05
47,1,318.24391738217946
47,2,188.1370276869638
47,3,158.12157178885656
47,4,122.18767536965345
47,5,85.83929247080164
47,6,107.44114417048456
47,7,56.513252829635576
47,8,28.041358227300407
47,9,54.419186025528234
47,10,19.718918740315985
47,11,23.509937878153096
47,12,28.045869951057284
47,13,29.735609521220113
47,14,15.492285315202707
47,15,3.353523429563438
47,16,6.8522330362320645
47,17,4.623263751305785
47,18,1.266413795273138
47,19,7.359381410262813
47,20,2.555623923110261
47,21,0.7956461026481065
47,22,0.9013216627506608
47,23,0.5008191426741178
47,24,0.41218872246986393
47,25,0.3160357684023438
47,26,0.03703043905170489
47,27,0.1926146642913409
47,28,0.24690926542757552
47,29,0.05144412048389313
47,30,0.02068919139355785
47,31,0.018454345298550834
47,32,0.002859977222215093
47,33,0.0073134264118834835
47,34,0.0028904520509058784
47,35,0.017517640716278038
47,36,0.0130702396813831
47,37,0.0004414336876834568
47,38,0.002778914730242832
47,39,0.000695342862400139
47,40,0.00022174762420945626
47,41,0.00028213744781169225
47,42,0.00014458137206929678
47,43,9.029240368363389e-05
47,44,0.0005728269234168692
47,45,6.9711643391201505e-06
47,46,1.1920242968699313e-05
47,47,2.6832923822439625e-05
47,48,0.00020854034505646268
47,49,2.6695405267673777e-05
47,50,0.00010752615617093397
48,1,362.52206940311277
48,2,221.69308167099808
48,3,250.91512678192817
48,4,243.39780199694644
48,5,79.02586226492872
48,6,112.52969894498801
48,7,70.29333702627514
48,8,52.786661873933554
48,9,14.252626125952702
48,10,18.88800544047558
48,11,27.808400379384466
48,12,29.964967412077385
48,13,22.747287990946234
48,14,11.484341826761238
48,15,13.644594076206658
48,16,6.205459500482675
48,17,9.497128213871747
48,18,4.002394707211124
48,19,1.321685386266381
48,20,0.7966418193018399
48,21,3.8444663727186708
48,22,1.4266345978799109
48,23,0.11323623927410154
48,24,0.14512323776102676
48,25,0.4036864437566692
48,26,0.284315326238584
48,27,0.13645184503184282
48,28,0.08159872063174589
48,29,0.39063932177123206
48,30,0.10162417510969135
48,31,0.027546030038365643
48,32,0.038575942060333546
48,33,0.02343065070317607
48,34,0.02299040878597225
48,35,0.05154189232007411
48,36,0.006542153954342211
48,37,0.00973686587121847
48,38,0.058559622446409776
48,39,0.03337997310040919
48,40,0.018969605191159644
48,41,0.0009061278019544261
48,42,0.001168538674392039
48,43,0.0003657469906102051
48,44,0.0004787539082826697
48,45,3.4006005989795085e-05
48,46,0.00028917833924424485
48,47,0.0002857323058833572
48,48,3.7074326201036456e-05
48,49,1.0174414683206123e-05
48,50,6.097186906117713e-05
49,1,365.34201016598735
49,2,258.67868055929927
49,3,208.78477137799393
49,4,135.93752125992887
49,5,146.12918521750032
49,6,74.76538632838037
49,7,65.04711829572466
49,8,59.56039952830497
49,9,23.369156514072984
49,10,14.822345679804812
49,11,9.5109894253128
49,12,27.393637723291477
49,13,7.5902027820382045
49,14,4.755130349673436
49,15,3.39070808161091
49,16,2.3986166614333797
49,17,5.307784314733908
49,18,0.6542485713998758
49,19,13.47632212016083
49,20,2.3721774184377864
49,21,5.054283841952611
49,22,0.3493992631547371
49,23,0.3509887395198348
49,24,0.3129849224467307
49,25,0.12996966277410138
49,26,0.10028158828913547
49,27,0.026113625987363775
49,28,0.09374443163255819
49,29,0.03287043630007247
49,30,0.03638827678992129
49,31,0.05073288770790896
49,32,0.056485614345319846
49,33,0.023066378396151777
49,34,0.032905645053688204
49,35,0.02060741307786884
49,36,0.01656321515338277
49,37,0.004183400951433214
49,38,0.003805580324069524
49,39,0.00038536522015419905
49,40,0.0007490307441457844
49,41,0.009589538483169235
49,42,0.0005386677094065817
49,43,2.040465506070177e-05
49,44,0.0013407183241724852
49,45,0.0013260458338208991
49,46,0.002706802465581859
49,47,0.0005675045069892803
49,48,2.485762684045767e-05
49,49,0.0001559293791615346
49,50,0.00012633718802135263
50,1,303.6453562619662
50,2,189.34237917301368
50,3,244.94602740182722
50,4,154.13950128818283
50,5,69.64262385416157
50,6,106.58027353122304
50,7,92.89104043005204
50,8,95.88392762185094
50,9,29.820053477221336
50,10,27.02162829767576
50,11,19.718162722032503
50,12,7.85641177723528
50,13,13.016547473818036
50,14,11.133008889237317
50,15,5.847787389706127
50,16,4.3195946192468
50,17,9.043398187378216
50,18,4.496742832073551
50,19,3.1330263187603578
50,20,1.0269132872010687
50,21,1.7570366213924444
50,22,1.8204219955607641
50,23,2.3565342451063316
50,24,0.2800156859520939
50,25,0.9114996053040159
50,26,0.058675892688825115
50,27,0.3819661446104874
50,28,0.08534144203827054
50,29,0.10127381295706073
50,30,0.21995470707202003
50,31,0.02734163770332998
50,32,0.25391282777991364
50,33,0.007695707008224417
50,34,0.1393796257698341
50,35,0.008294973357124036
50,36,0.049568917231226806
50,37,0.0015114201485175727
50,38,0.010619633843361953
50,39,0.0005391694423906301
50,40,0.0037652844689546328
50,41,0.011820979288586386
50,42,0.005218731143941113
50,43,0.0010071531075936946
50,44,7.000991331551631e-05
50,45,0.00021569204204752168
50,46,0.00019490829913593188
50,47,0.0010951050965104514
50,48,0.00022500509180645167
50,49,4.597519364324398e-06
50,50,5.0896559969260124e-05
51,1,285.33241325865373
51,2,217.84866941789136
51,3,173.23654794769652
51,4,190.09957948264844
51,5,87.15566312496514
51,6,78.68430357297166
51,7,75.41936426368125
51,8,82.24815356361796
51,9,39.893988477514995
51,10,44.07064215013929
51,11,25.362999767647125
51,12,20.983316944303397
51,13,16.41986295023139
51,14,6.099778652085888
51,15,3.66688416048828
51,16,3.9527817550272175
51,17,3.699450084475302
51,18,11.418210679905542
51,19,4.882877160542421
51,20,1.655227329797981
51,21,2.6394073498538546
51,22,3.2213004215714136
51,23,0.4005890291293781
51,24,0.324946188642798
51,25,0.5625119130243093
51,26,0.28747485000690176
51,27,0.048469334320998314
51,28,0.06180487218489361
51,29,0.8790011664418671
51,30,0.0920616530343068
51,31,0.015862152140698527
51,32,0.04023296420928091
51,33,0.0013711658734791854
51,34,0.04169894902156557
51,35,0.026500409032223615
51,36,0.06665463987178555
51,37,0.031372555970165195
51,38,0.04747268518076453
51,39,0.0010345197542847018
51,40,0.005950610412583046
51,41,0.014529725642205449
51,42,0.04379826784452234
51,43,0.006441340505034532
51,44,0.005827648673630392
51,45,0.0007227882395000051
51,46,0.00024348575948351936
51,47,0.000540290637218277
51,48,0.00012976058997082873
51,49,0.0003546960144831246
51,50,0.0005696804385024734
52,1,333.289150278708
52,2,198.90654759291192
52,3,182.8459052802441
52,4,201.99682535928468
52,5,77.0717658010999
52,6,91.68769014892712
52,7,87.18160453512382
52,8,65.75565988387712
52,9,65.12341264564543
52,10,49.02576562377067
52,11,40.19981328442077
52,12,40.587242541154865
52,13,11.050002157005338
52,14,3.112260807420853
52,15,9.032530406791238
52,16,4.901987936898422
52,17,12.26694591940236
52,18,3.902221050590242
52,19,5.1140722926913895
52,20,2.874538608767125
52,21,5.557923622978706
52,22,1.2267629792177104
52,23,0.6674803818364126
52,24,4.772155036669119
52,25,0.36276002197132584
52,26,0.09732986360609175
52,27,0.12255873343406165
52,28,0.27122194917501474
52,29,0.06945220712941591
52,30,0.4045236618610488
52,31,0.8760815021666986
52,32,0.010635955856969304
52,33,0.038425178519219116
52,34,0.15411099761695368
52,35,0.37662163585582675
52,36,0.011066312454659055
52,37,0.011664127936683144
52,38,0.0020678805751686014
52,39,0.020117766778639634
52,40,0.012958122332747735
52,41,0.0009360799592741387
52,42,0.002506171475033625
52,43,0.0008574102687362029
52,44,0.0027654120842726115
52,45,8.048219524425804e-05
52,46,0.00033120290913757344
52,47,1.9578130149966455e-05
52,48,1.0494347861822462e-05
52,49,0.0003970149869019224
52,50,2.6468323085282464e-05
53,1,291.64842080055143
53,2,230.47189647131268
53,3,181.9711608068435
53,4,169.89134826892905
53,5,134.51474249057162
53,6,91.96560910586732
53,7,50.992575980892525
53,8,21.374148431517142
53,9,21.812598359859066
53,10,24.26225239871019
53,11,33.914660671745196
53,12,34.27029934552388
53,13,40.52506660224935
53,14,5.631547904882609
53,15,11.019580810391744
53,16,11.55714579103801
53,17,6.627437044275666
53,18,4.122912818583018
53,19,6.915154557533697
53,20,1.8381012627874043
53,21,7.093855564086425
53,22,0.5347524052488097
53,23,9.490057410348982
53,24,1.89686522924967
53,25,1.9526915826240838
53,26,1.634514935050447
53,27,1.4693638995920537
53,28,0.40697472992542316
53,29,0.06982571214075506
53,30,0.05217709945509341
53,31,0.05505331483300324
53,32,0.10940838135297781
53,33,0.021429249115954008
53,34,3.463180212961106
53,35,0.005229812153402236
53,36,0.0027374033477371995
53,37,0.001902639344052659
53,38,0.0018728734703472583
53,39,0.3351249161037231
53,40,0.029877509609605113
53,41,0.024638411157638984
53,42,9.64413488873106e-05
53,43,0.000523870685356087
53,44,0.00032927017400652403
53,45,0.0003131614093945245
53,46,0.014811793588705768
53,47,0.00017736484142005793
53,48,0.0003395067610654223
53,49,0.000910489176703777
53,50,2.2907224092705292e-05
54,1,295.8896059427611
54,2,239.728776891481
54,3,257.6975093144904
54,4,179.70267803841978
54,5,63.69373432337204
54,6,84.50274361614379
54,7,88.10960512491124
54,8,87.26453357325727
54,9,53.324275690603145
54,10,32.45680380147496
54,11,23.483695986247085
54,12,25.084522176695828
54,13,18.47907040231121
54,14,11.915037264151351
54,15,9.463753603586838
54,16,6.363188384262685
54,17,2.1552148744781334
54,18,2.5085357243849558
54,19,3.480747670843357
54,20,0.7063637561261658
54,21,0.25281469095875764
54,22,0.9165505074054181
54,23,0.16135101782742822
54,24,0.07196475740897768
54,25,0.5971487079045801
54,26,0.1963564088430303
54,27,0.4130891064619391
54,28,0.06448198876114475
54,29,0.19887986850631023
54,30,0.05503328043687361
54,31,0.02113765800413603
54,32,0.017520453430961425
54,33,0.009724814154424166
54,34,0.005721348531778858
54,35,0.000947577057104354
54,36,0.0013849410102011461
54,37,0.00047215316863002954
54,38,0.0015966412699981447
54,39,0.0010040871427463571
54,40,0.0004312531164032407
54,41,0.0002097486014918104
54,42,9.411881069354422e-05
54,43,0.0009138584257470939
54,44,0.00022922218522580806
54,45,6.670095672234311e-05
54,46,1.8902969713963103e-05
54,47,0.00013652731058755307
54,48,0.00017072097011805454
54,49,6.86553185005323e-05
54,50,6.986791731833364e-06
55,1,332.9230986598634
55,2,273.55241233388847
55,3,259.1472579637252
55,4,167.04050096004698
55,5,121.87330245796079
55,6,66.32080873653194
55,7,42.70438322687323
55,8,19.037313488867312
55,9,50.159045453766794
55,10,17.19020233512606
55,11,35.93815183284778
55,12,10.125691118446184
55,13,9.623927579143356
55,14,7.207371201480555
55,15,8.361918193483689
55,16,9.93673165548762
55,17,5.532235114386367
55,18,3.980384488760592
55,19,9.6540924809658
55,20,2.7019506910321525
55,21,0.3903132448535871
55,22,3.8835527350706798
55,23,1.5492051932601498
55,24,2.3251258861948827
55,25,1.3428700119422956
55,26,0.1357543123465348
55,27,0.7185871992412558
55,28,0.27754864490634645
55,29,0.162636117898046
55,30,0.3397115033749287
55,31,0.2366322661146114
55,32,0.3134497213468421
55,33,0.12703245065813462
55,34,0.11322719095232969
55,35,0.010258959450993643
55,36,0.0009801648775464855
55,37,0.014721812402740397
55,38,0.0065040427007261314
55,39,0.009268265047239765
55,40,0.01995918526154128
55,41,0.004004237283197654
55,42,0.00039995606744014367
55,43,0.00476374983372807
55,44,0.0002441287974761508
55,45,0.0005419154265382531
55,46,0.0005326105060703412
55,47,0.0002760381792086264
55,48,1.3898746601626044e-05
55,49,0.00011003417648680625
55,50,8.89304467364127e-05
56,1,279.4918331832111
56,2,204.83387497636193
56,3,212.22092506901726
56,4,175.27513902756164
56,5,142.15355335468303
56,6,94.0768507420637
56,7,84.39648790111664
56,8,45.41407442240552
56,9,42.11456179568677
56,10,39.15543641760223
56,11,32.73869862897254
56,12,30.491741279019607
56,13,28.29803120240308
56,14,16.31903073826834
56,15,1.7208485984854178
56,16,21.532533255848875
56,17,5.992063995518265
56,18,8.055276647173969
56,19,1.0455194898909212
56,20,1.7475342305026516
56,21,1.0713035050173403
56,22,0.07080368072547572
56,23,1.8965732864758138
56,24,0.0843724222140736
56,25,0.13621668440077883
56,26,0.1564522181972734
56,27,1.1190299381191835
56,28,0.16471192149106173
56,29,0.0017751621053321287
56,30,0.01231421727925408
56,31,0.0204552180173323
56,32,0.035984558916197784
56,33,0.036187619793281556
56,34,0.061111939953207184
56,35,0.0027806585728740174
56,36,0.020448355164717213
56,37,0.02036624395736908
56,38,0.001151541918716248
56,39,0.008104556300168042
56,40,0.003958735629794319
56,41,0.0004276143997685722
56,42,0.00028772650603059446
56,43,0.00022869634881317324
56,44,0.00017431007859158854
56,45,5.651361107084085e-05
56,46,0.0005501153243585577
56,47,1.0749616649263771e-05
56,48,2.1904717414145125e-05
56,49,5.6368712648691144e-05
56,50,3.186973412994121e-05
57,1,288.38519661593386
57,2,305.0072469114069
57,3,199.91529181625503
57,4,220.54023824652802
57,5,108.64638122818621
57,6,106.43369340181789
57,7,65.42392006381283
57,8,52.5507452051404
57,9,33.97983191995081
57,10,29.62788079351094
57,11,48.89666940512507
57,12,17.637066720468965
57,13,13.409349563121623
57,14,10.72719610146487
57,15,5.492856587458846
57,16,5.8869626082873765
57,17,3.0894859984719005
57,18,2.9097899939799845
57,19,18.464626380642358
57,20,2.84022201725179
57,21,2.732975577958996
57,22,1.2633903219777949
57,23,0.7167742910871766
57,24,0.8851440278729115
57,25,0.2498947395047253
57,26,0.5607202400424285
57,27,0.10789876403259768
57,28,0.14527707611250662
57,29,0.20340389364218936
57,30,0.07388477340100508
57,31,0.048639726932378835
57,32,0.035840154625930154
57,33,0.023997755369464357
57,34,0.00988847842290852
57,35,0.007540627627122376
57,36,0.009794715295129208
57,37,0.012582934160263903
57,38,0.0021108764988184703
57,39,0.02861821621013405
57,40,0.01124730281048869
57,41,0.003301543698171372
57,42,0.0001945420672200271
57,43,4.867573170486139e-05
57,44,0.00011950727753173851
57,45,0.0007223024185805116
57,46,0.00015068498873915814
57,47,0.0008017510574518383
57,48,2.012429104070179e-05
57,49,6.430993948924879e-05
57,50,1.2764775874529732e-05
58,1,383.0395849471939
58,2,296.57948402885523
58,3,198.46855053258548
58,4,159.1837958133642
58,5,92.24482732325009
58,6,79.83403817483645
58,7,88.81262101818129
58,8,37.36100527783901
58,9,25.93712072112521
58,10,31.209821434963487
58,11,18.68722926413784
58,12,9.177079075607708
58,13,6.279133323540918
58,14,7.043190194520093
58,15,6.792920068952071
58,16,5.879839236101361
58,17,4.75910311438065
58,18,5.376524912339619
58,19,8.924576072210584
58,20,1.382556993530443
58,21,0.5420753829369005
58,22,0.22149640432053275
58,23,1.5342859078457423
58,24,0.14669466037935308
58,25,0.9090564475559404
58,26,0.17540975664974212
58,27,0.07025836561365395
58,28,0.029893337408338994
58,29,0.1137409514576575
58,30,0.011797312621865785
58,31,0.011752977783089591
58,32,0.08934112048609677
58,33,0.0026947078367811628
58,34,0.048055904969942276
