Experiment,Time Step,Input String,Uniform Entropy,Board Entropy,Herding
7,49,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,50,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,1,scientistIncentives citation 1,6.643856189774724,5.103465189601649,0.23185194805146825
8,2,scientistIncentives citation 1,6.643856189774724,4.973660689688187,0.25138947207452556
8,3,scientistIncentives citation 1,6.643856189774724,4.56307418942857,0.31318889827094654
8,4,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,5,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,6,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,7,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,8,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,9,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,10,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,11,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,12,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,13,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,14,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,15,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,16,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,17,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,18,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,19,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,20,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,21,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,22,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,23,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,24,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,25,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,26,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,27,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,28,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,29,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,30,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,31,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,32,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,33,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,34,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,35,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,36,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,37,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,38,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
